user_id,date,description,amount,category,mood,persona
4,2025-01-07,Conference matter wear physical site.,441.5,Leisure,Neutral,IMPULSIVE_SPENDER
4,2025-01-08,As throughout individual list manager.,3778.3,Other,Happy,IMPULSIVE_SPENDER
4,2025-01-08,Participant price.,2867.14,Other,Sad,IMPULSIVE_SPENDER
4,2025-01-10,Call whole.,927.9,Leisure,Stressed,IMPULSIVE_SPENDER
4,2025-01-10,Future treat bill choice.,4143.52,Other,Stressed,IMPULSIVE_SPENDER
4,2025-01-11,Skin name door production back.,147.0,Food,Stressed,IMPULSIVE_SPENDER
4,2025-01-11,True help.,248.54,Other,Neutral,IMPULSIVE_SPENDER
4,2025-01-11,At decade really issue.,1528.94,Leisure,Stressed,IMPULSIVE_SPENDER
4,2025-01-12,Right know during someone.,888.68,Travel,Stressed,IMPULSIVE_SPENDER
4,2025-01-12,Pass range appear home player.,807.7,Education,Excited,IMPULSIVE_SPENDER
4,2025-01-12,Position interest.,87.01,Leisure,Stressed,IMPULSIVE_SPENDER
4,2025-01-13,Somebody prepare few sound.,613.27,Leisure,Stressed,IMPULSIVE_SPENDER
4,2025-01-13,She join house.,1501.71,Leisure,Stressed,IMPULSIVE_SPENDER
4,2025-01-13,Democratic recent student specific political.,1222.29,Food,Stressed,IMPULSIVE_SPENDER
4,2025-01-15,Money modern receive partner.,102.41,Other,Neutral,IMPULSIVE_SPENDER
4,2025-01-15,Yet wish certain usually.,5817.87,Food,Excited,IMPULSIVE_SPENDER
4,2025-01-15,Such final however major.,930.59,Travel,Neutral,IMPULSIVE_SPENDER
4,2025-01-16,Personal often.,817.22,Travel,Happy,IMPULSIVE_SPENDER
4,2025-01-16,Somebody next ready.,541.95,Other,Stressed,IMPULSIVE_SPENDER
4,2025-01-16,Effort drive side human.,332.82,Other,Stressed,IMPULSIVE_SPENDER
4,2025-01-17,Toward child future low.,1019.1,Food,Stressed,IMPULSIVE_SPENDER
4,2025-01-17,Somebody next ready.,8786.11,Other,Neutral,IMPULSIVE_SPENDER
4,2025-01-19,Capital program story mention majority.,5523.74,Travel,Sad,IMPULSIVE_SPENDER
4,2025-01-19,Laugh red man fly charge.,1727.81,Travel,Neutral,IMPULSIVE_SPENDER
4,2025-01-21,Race to television loss.,3073.85,Other,Happy,IMPULSIVE_SPENDER
4,2025-01-21,Heavy class story side speak.,3095.49,Leisure,Stressed,IMPULSIVE_SPENDER
4,2025-01-21,Kid put memory soldier.,109.89,Other,Stressed,IMPULSIVE_SPENDER
4,2025-01-21,Foreign husband believe word local.,1214.82,Travel,Neutral,IMPULSIVE_SPENDER
4,2025-01-21,Call whole.,1106.04,Leisure,Happy,IMPULSIVE_SPENDER
4,2025-01-23,Sure authority increase picture create.,2864.29,Leisure,Happy,IMPULSIVE_SPENDER
4,2025-01-23,While total spend.,225.07,Education,Happy,IMPULSIVE_SPENDER
4,2025-01-23,Into notice necessary true message.,563.15,Leisure,Sad,IMPULSIVE_SPENDER
4,2025-01-24,Democrat cost evidence third.,1277.85,Education,Stressed,IMPULSIVE_SPENDER
4,2025-01-24,Floor there career.,446.1,Travel,Happy,IMPULSIVE_SPENDER
4,2025-01-25,Player really act friend.,2158.22,Travel,Happy,IMPULSIVE_SPENDER
4,2025-01-26,On must certainly.,1710.54,Leisure,Stressed,IMPULSIVE_SPENDER
4,2025-01-27,Career according.,12062.37,Education,Stressed,IMPULSIVE_SPENDER
4,2025-01-29,Evidence conference capital office.,1791.09,Other,Stressed,IMPULSIVE_SPENDER
4,2025-01-29,Develop office approach son.,3104.62,Leisure,Stressed,IMPULSIVE_SPENDER
4,2025-01-29,Family bill foreign fast knowledge.,16625.66,Leisure,Excited,IMPULSIVE_SPENDER
4,2025-01-30,Democratic thousand.,2273.11,Travel,Neutral,IMPULSIVE_SPENDER
4,2025-01-30,Report agreement sport.,2914.74,Food,Sad,IMPULSIVE_SPENDER
4,2025-01-31,End dog.,4811.94,Other,Stressed,IMPULSIVE_SPENDER
5,2024-08-03,City usually ever.,3824.84,Leisure,Sad,IMPULSIVE_SPENDER
5,2024-08-05,Improve them wait.,2460.82,Travel,Neutral,IMPULSIVE_SPENDER
5,2024-08-08,Card star avoid nothing.,1284.42,Food,Excited,IMPULSIVE_SPENDER
5,2024-08-10,Positive question especially.,2175.35,Food,Stressed,IMPULSIVE_SPENDER
5,2024-08-10,Evening ahead smile.,522.08,Leisure,Stressed,IMPULSIVE_SPENDER
5,2024-08-12,Democratic recent student specific political.,1219.02,Food,Stressed,IMPULSIVE_SPENDER
5,2024-08-13,Popular available public economy.,1201.88,Other,Stressed,IMPULSIVE_SPENDER
5,2024-08-13,Serious produce.,2221.76,Other,Stressed,IMPULSIVE_SPENDER
5,2024-08-14,Huge garden family.,3321.54,Leisure,Stressed,IMPULSIVE_SPENDER
5,2024-08-15,Technology tend.,454.92,Leisure,Sad,IMPULSIVE_SPENDER
5,2024-08-16,Already because education break significant.,2568.2,Other,Sad,IMPULSIVE_SPENDER
5,2024-08-16,Country little reality level.,459.84,Leisure,Neutral,IMPULSIVE_SPENDER
5,2024-08-19,Could gun.,16005.0,Leisure,Stressed,IMPULSIVE_SPENDER
5,2024-08-21,Smile peace apply.,3561.37,Food,Stressed,IMPULSIVE_SPENDER
5,2024-08-21,Example decision garden.,238.74,Leisure,Stressed,IMPULSIVE_SPENDER
5,2024-08-23,Do interesting material.,26480.83,Travel,Stressed,IMPULSIVE_SPENDER
5,2024-08-23,Likely push.,2041.9,Other,Neutral,IMPULSIVE_SPENDER
5,2024-08-24,Win central.,719.58,Other,Happy,IMPULSIVE_SPENDER
5,2024-08-24,Discuss wall ahead scene.,2760.71,Education,Stressed,IMPULSIVE_SPENDER
5,2024-08-25,Leg sport until argue.,3031.64,Food,Sad,IMPULSIVE_SPENDER
5,2024-08-28,Particularly score order modern.,1366.75,Education,Neutral,IMPULSIVE_SPENDER
5,2024-08-29,Story activity.,696.37,Other,Stressed,IMPULSIVE_SPENDER
5,2024-08-29,Outside with each animal.,854.09,Travel,Stressed,IMPULSIVE_SPENDER
5,2024-08-31,Focus executive letter possible final.,8137.73,Other,Neutral,IMPULSIVE_SPENDER
5,2024-09-01,Happen a point here control.,176.48,Other,Stressed,IMPULSIVE_SPENDER
5,2024-09-01,Mean common.,1106.48,Travel,Stressed,IMPULSIVE_SPENDER
5,2024-09-03,Sure i pay.,2977.01,Other,Happy,IMPULSIVE_SPENDER
5,2024-09-03,Program sport her.,462.49,Education,Sad,IMPULSIVE_SPENDER
5,2024-09-04,Development the inside thought.,2735.51,Education,Sad,IMPULSIVE_SPENDER
5,2024-09-05,Financial popular short like.,1003.44,Leisure,Stressed,IMPULSIVE_SPENDER
5,2024-09-05,Something population loss physical.,9322.61,Leisure,Happy,IMPULSIVE_SPENDER
5,2024-09-05,Fact reason make office.,2074.42,Leisure,Sad,IMPULSIVE_SPENDER
5,2024-09-06,Indicate herself.,342.65,Leisure,Stressed,IMPULSIVE_SPENDER
5,2024-09-07,Idea seek.,229.94,Other,Happy,IMPULSIVE_SPENDER
5,2024-09-08,And national spend.,2717.82,Food,Stressed,IMPULSIVE_SPENDER
5,2024-09-08,Within prove full.,991.32,Education,Stressed,IMPULSIVE_SPENDER
5,2024-09-10,Require bank child.,388.13,Other,Stressed,IMPULSIVE_SPENDER
5,2024-09-10,Enter example down anyone occur.,5360.79,Education,Sad,IMPULSIVE_SPENDER
5,2024-09-10,Authority interest red must art.,1182.07,Other,Neutral,IMPULSIVE_SPENDER
5,2024-09-12,Live seat.,3774.62,Leisure,Stressed,IMPULSIVE_SPENDER
5,2024-09-13,Pattern ahead compare form full.,1373.62,Other,Stressed,IMPULSIVE_SPENDER
5,2024-09-13,Computer prove amount population.,3638.42,Travel,Neutral,IMPULSIVE_SPENDER
5,2024-09-14,Big look tell prepare.,244.91,Leisure,Stressed,IMPULSIVE_SPENDER
5,2024-09-15,National back everybody direction budget.,292.01,Other,Excited,IMPULSIVE_SPENDER
5,2024-09-16,Big the cost for leader.,1723.25,Leisure,Stressed,IMPULSIVE_SPENDER
5,2024-09-17,Step rate feeling rate.,62.6,Food,Sad,IMPULSIVE_SPENDER
5,2024-09-18,Recent couple cost girl run.,3563.39,Leisure,Excited,IMPULSIVE_SPENDER
5,2024-09-20,Case expert stop.,2297.8,Travel,Sad,IMPULSIVE_SPENDER
5,2024-09-21,Ball theory prepare much throughout.,2009.87,Travel,Stressed,IMPULSIVE_SPENDER
5,2024-09-22,Effort drive side human.,305.68,Other,Excited,IMPULSIVE_SPENDER
5,2024-09-22,Law agree appear political.,1058.63,Food,Neutral,IMPULSIVE_SPENDER
5,2024-09-29,Employee become happy water bring.,2222.97,Food,Happy,IMPULSIVE_SPENDER
5,2024-09-29,Need finally when.,2172.32,Leisure,Neutral,IMPULSIVE_SPENDER
5,2024-10-01,Bill eight community.,500.64,Other,Stressed,IMPULSIVE_SPENDER
5,2024-10-03,Yourself successful defense subject.,6905.67,Leisure,Neutral,IMPULSIVE_SPENDER
5,2024-10-03,Relate real major.,2230.82,Leisure,Happy,IMPULSIVE_SPENDER
5,2024-10-07,Together let.,1802.27,Education,Neutral,IMPULSIVE_SPENDER
5,2024-10-07,Camera sit environmental though.,888.55,Other,Stressed,IMPULSIVE_SPENDER
5,2024-10-10,Develop office approach son.,6307.37,Leisure,Stressed,IMPULSIVE_SPENDER
5,2024-10-10,Edge surface who.,1655.57,Travel,Excited,IMPULSIVE_SPENDER
5,2024-10-12,Owner memory argue project.,967.2,Other,Stressed,IMPULSIVE_SPENDER
5,2024-10-13,Talk interest hand.,394.43,Other,Sad,IMPULSIVE_SPENDER
5,2024-10-13,Goal talk sit party.,2140.36,Education,Stressed,IMPULSIVE_SPENDER
5,2024-10-13,Section child.,2847.12,Other,Stressed,IMPULSIVE_SPENDER
5,2024-10-14,Truth during always those high.,3188.99,Leisure,Neutral,IMPULSIVE_SPENDER
5,2024-10-16,Foreign husband believe word local.,1613.4,Travel,Neutral,IMPULSIVE_SPENDER
5,2024-10-16,Age war measure whom.,2350.96,Travel,Stressed,IMPULSIVE_SPENDER
5,2024-10-16,Smile high open scientist.,1201.03,Food,Sad,IMPULSIVE_SPENDER
5,2024-10-17,How staff.,142.99,Leisure,Happy,IMPULSIVE_SPENDER
5,2024-10-18,Race to television loss.,2599.59,Other,Stressed,IMPULSIVE_SPENDER
5,2024-10-20,There institution actually.,3040.57,Leisure,Neutral,IMPULSIVE_SPENDER
5,2024-10-21,Produce ago.,569.44,Other,Stressed,IMPULSIVE_SPENDER
5,2024-10-21,Value thing these.,1392.73,Education,Stressed,IMPULSIVE_SPENDER
5,2024-10-23,Fish evening avoid dark.,4531.39,Leisure,Stressed,IMPULSIVE_SPENDER
5,2024-10-25,True help.,337.47,Other,Neutral,IMPULSIVE_SPENDER
5,2024-10-26,Best generation group goal.,3766.14,Other,Neutral,IMPULSIVE_SPENDER
5,2024-10-27,Long identify road speech.,1540.55,Other,Stressed,IMPULSIVE_SPENDER
5,2024-10-28,Expect writer myself management.,3545.61,Leisure,Stressed,IMPULSIVE_SPENDER
5,2024-10-30,Body lead there there early.,7758.38,Other,Stressed,IMPULSIVE_SPENDER
5,2024-11-01,Red head window be.,3956.47,Education,Stressed,IMPULSIVE_SPENDER
5,2024-11-02,Maintain former campaign pretty beyond.,418.06,Food,Stressed,IMPULSIVE_SPENDER
5,2024-11-06,Able teach certain candidate economy.,611.39,Education,Stressed,IMPULSIVE_SPENDER
5,2024-11-06,Land day name small.,6790.25,Food,Sad,IMPULSIVE_SPENDER
5,2024-11-07,Group never.,697.8,Food,Excited,IMPULSIVE_SPENDER
5,2024-11-07,Space moment travel these least.,425.84,Other,Happy,IMPULSIVE_SPENDER
5,2024-11-09,Story activity.,241.89,Other,Stressed,IMPULSIVE_SPENDER
5,2024-11-10,Part management.,1998.52,Education,Excited,IMPULSIVE_SPENDER
5,2024-11-10,Society dark product make.,36.94,Leisure,Happy,IMPULSIVE_SPENDER
5,2024-11-10,Contain threat wrong whatever.,1003.18,Education,Stressed,IMPULSIVE_SPENDER
5,2024-11-11,History drop point audience.,7705.15,Food,Excited,IMPULSIVE_SPENDER
5,2024-11-11,None pressure lay future stay.,880.59,Leisure,Excited,IMPULSIVE_SPENDER
5,2024-11-12,Name skill medical after them.,3962.52,Other,Happy,IMPULSIVE_SPENDER
5,2024-11-13,Within woman.,5446.01,Food,Happy,IMPULSIVE_SPENDER
5,2024-11-14,Television argue mouth.,2441.95,Education,Neutral,IMPULSIVE_SPENDER
5,2024-11-15,Management game.,2383.73,Education,Neutral,IMPULSIVE_SPENDER
5,2024-11-15,On someone rise read.,3616.28,Leisure,Happy,IMPULSIVE_SPENDER
5,2024-11-16,Easy get every.,167.02,Leisure,Neutral,IMPULSIVE_SPENDER
5,2024-11-21,Exist theory.,4027.65,Other,Stressed,IMPULSIVE_SPENDER
5,2024-11-22,Actually than modern season.,1631.81,Education,Happy,IMPULSIVE_SPENDER
5,2024-11-24,Religious across.,572.01,Other,Stressed,IMPULSIVE_SPENDER
5,2024-11-25,Church own stage.,2484.7,Travel,Stressed,IMPULSIVE_SPENDER
5,2024-11-26,Contain threat wrong whatever.,692.03,Education,Stressed,IMPULSIVE_SPENDER
5,2024-11-26,Activity including single right.,1459.16,Leisure,Neutral,IMPULSIVE_SPENDER
5,2024-11-28,Career including late condition opportunity.,1267.02,Education,Neutral,IMPULSIVE_SPENDER
5,2024-11-28,Thing physical might.,4150.33,Other,Stressed,IMPULSIVE_SPENDER
5,2024-11-28,Price my.,556.29,Education,Stressed,IMPULSIVE_SPENDER
5,2024-11-29,A value lot.,3325.8,Leisure,Stressed,IMPULSIVE_SPENDER
5,2024-11-30,National back everybody direction budget.,552.23,Other,Stressed,IMPULSIVE_SPENDER
5,2024-11-30,Well mission situation result.,3208.67,Travel,Neutral,IMPULSIVE_SPENDER
5,2024-12-01,Up federal nor note.,487.27,Leisure,Stressed,IMPULSIVE_SPENDER
5,2024-12-01,Scientist will begin.,3035.16,Other,Sad,IMPULSIVE_SPENDER
5,2024-12-01,Senior service large under.,3239.8,Travel,Neutral,IMPULSIVE_SPENDER
5,2024-12-01,Difference attention whatever american.,425.49,Food,Excited,IMPULSIVE_SPENDER
5,2024-12-02,Recent couple cost girl run.,2485.11,Leisure,Stressed,IMPULSIVE_SPENDER
5,2024-12-02,Human see.,1253.08,Other,Stressed,IMPULSIVE_SPENDER
5,2024-12-05,Material less focus hear.,4765.17,Travel,Sad,IMPULSIVE_SPENDER
5,2024-12-05,Democratic station course full.,4851.56,Food,Neutral,IMPULSIVE_SPENDER
5,2024-12-06,Quite response.,3625.84,Education,Happy,IMPULSIVE_SPENDER
5,2024-12-08,On someone rise read.,3318.06,Leisure,Happy,IMPULSIVE_SPENDER
5,2024-12-08,Success teach mrs beat.,3882.6,Other,Stressed,IMPULSIVE_SPENDER
5,2024-12-10,Even beautiful.,2747.76,Education,Stressed,IMPULSIVE_SPENDER
5,2024-12-10,Charge form here.,252.73,Education,Stressed,IMPULSIVE_SPENDER
5,2024-12-11,Left available.,1018.63,Education,Stressed,IMPULSIVE_SPENDER
5,2024-12-11,Size sing tree kitchen.,2441.95,Travel,Happy,IMPULSIVE_SPENDER
5,2024-12-11,Somebody son suddenly perform.,175.59,Leisure,Stressed,IMPULSIVE_SPENDER
5,2024-12-11,Item yet ever quite.,1047.04,Travel,Neutral,IMPULSIVE_SPENDER
5,2024-12-14,Clear single expect.,1012.14,Education,Stressed,IMPULSIVE_SPENDER
5,2024-12-15,Security arm.,3720.41,Other,Sad,IMPULSIVE_SPENDER
5,2024-12-16,Respond into history.,493.36,Other,Neutral,IMPULSIVE_SPENDER
5,2024-12-19,Against only.,4531.55,Education,Stressed,IMPULSIVE_SPENDER
5,2024-12-19,Bank professional true financial.,1425.89,Food,Stressed,IMPULSIVE_SPENDER
5,2024-12-20,Property let.,921.23,Leisure,Excited,IMPULSIVE_SPENDER
5,2024-12-20,Ahead picture son.,6654.57,Travel,Neutral,IMPULSIVE_SPENDER
5,2024-12-20,Boy different chance enter.,412.09,Education,Neutral,IMPULSIVE_SPENDER
5,2024-12-20,Stage threat our.,834.58,Other,Stressed,IMPULSIVE_SPENDER
5,2024-12-22,Something story attorney summer.,1835.19,Food,Neutral,IMPULSIVE_SPENDER
5,2024-12-22,She they.,2459.27,Education,Stressed,IMPULSIVE_SPENDER
5,2024-12-23,Method exactly.,886.02,Other,Stressed,IMPULSIVE_SPENDER
5,2024-12-23,Challenge organization floor road southern.,1875.45,Travel,Stressed,IMPULSIVE_SPENDER
5,2024-12-25,Three certain.,1610.77,Travel,Stressed,IMPULSIVE_SPENDER
5,2024-12-25,Best generation group goal.,1730.61,Other,Excited,IMPULSIVE_SPENDER
5,2024-12-25,Store natural today season.,222.05,Other,Stressed,IMPULSIVE_SPENDER
5,2024-12-26,Adult above safe.,2734.85,Leisure,Stressed,IMPULSIVE_SPENDER
5,2024-12-27,Analysis hair rest wide.,1510.22,Food,Excited,IMPULSIVE_SPENDER
5,2024-12-27,Boy other foot best.,3245.49,Leisure,Stressed,IMPULSIVE_SPENDER
5,2024-12-29,Western enough key.,747.24,Food,Stressed,IMPULSIVE_SPENDER
5,2024-12-31,Seven project chance road.,762.65,Leisure,Sad,IMPULSIVE_SPENDER
5,2025-01-02,Produce ago.,1462.89,Other,Stressed,IMPULSIVE_SPENDER
5,2025-01-02,Career surface these ahead.,6776.26,Leisure,Happy,IMPULSIVE_SPENDER
5,2025-01-04,Smile peace apply.,1537.72,Food,Neutral,IMPULSIVE_SPENDER
5,2025-01-04,Reach under.,2928.01,Other,Neutral,IMPULSIVE_SPENDER
5,2025-01-06,Hard knowledge enjoy let.,5430.8,Leisure,Stressed,IMPULSIVE_SPENDER
5,2025-01-07,Pressure hospital significant.,306.72,Travel,Sad,IMPULSIVE_SPENDER
5,2025-01-08,Site girl into have media.,6769.02,Leisure,Happy,IMPULSIVE_SPENDER
5,2025-01-10,Newspaper indicate other.,1595.87,Travel,Stressed,IMPULSIVE_SPENDER
5,2025-01-11,Behind front attack song little.,14294.81,Education,Stressed,IMPULSIVE_SPENDER
5,2025-01-12,Likely scientist.,698.73,Travel,Neutral,IMPULSIVE_SPENDER
5,2025-01-12,Billion land detail exist cover.,5666.66,Other,Neutral,IMPULSIVE_SPENDER
5,2025-01-12,Result size feel no nothing.,722.11,Other,Excited,IMPULSIVE_SPENDER
5,2025-01-13,Nature performance yeah.,2006.44,Other,Stressed,IMPULSIVE_SPENDER
5,2025-01-15,Pattern ahead compare form full.,1693.13,Other,Stressed,IMPULSIVE_SPENDER
5,2025-01-15,Source husband.,245.58,Leisure,Stressed,IMPULSIVE_SPENDER
5,2025-01-16,Require bank child.,376.09,Other,Neutral,IMPULSIVE_SPENDER
5,2025-01-20,Be plan same cause.,13409.15,Other,Stressed,IMPULSIVE_SPENDER
5,2025-01-21,Body lead there there early.,2762.65,Other,Sad,IMPULSIVE_SPENDER
5,2025-01-22,Like clear.,2091.03,Food,Stressed,IMPULSIVE_SPENDER
5,2025-01-22,Store bit responsibility brother.,1443.71,Other,Sad,IMPULSIVE_SPENDER
5,2025-01-23,Your ever woman way avoid.,160.64,Food,Excited,IMPULSIVE_SPENDER
5,2025-01-24,Sort knowledge analysis together court.,221.46,Leisure,Stressed,IMPULSIVE_SPENDER
5,2025-01-25,Ahead from quickly identify.,748.64,Education,Stressed,IMPULSIVE_SPENDER
5,2025-01-27,Build view.,6239.82,Other,Stressed,IMPULSIVE_SPENDER
5,2025-01-28,Can mouth discover.,599.49,Leisure,Happy,IMPULSIVE_SPENDER
5,2025-01-28,Week yourself public especially american.,379.21,Leisure,Sad,IMPULSIVE_SPENDER
5,2025-01-29,Part crime.,2923.94,Food,Happy,IMPULSIVE_SPENDER
5,2025-01-30,Thing industry participant realize.,2572.35,Leisure,Neutral,IMPULSIVE_SPENDER
5,2025-01-31,Than physical live reason.,652.67,Other,Happy,IMPULSIVE_SPENDER
6,2024-08-01,Fact huge fight.,925.64,Leisure,Neutral,IMPULSIVE_SPENDER
6,2024-08-02,Million kind everything young.,2049.74,Food,Happy,IMPULSIVE_SPENDER
6,2024-08-02,Moment eat personal.,2749.61,Other,Excited,IMPULSIVE_SPENDER
6,2024-08-04,Southern front.,2978.21,Travel,Sad,IMPULSIVE_SPENDER
6,2024-08-05,Leader both rest challenge.,1056.68,Food,Neutral,IMPULSIVE_SPENDER
6,2024-08-05,Clear single expect.,352.53,Education,Neutral,IMPULSIVE_SPENDER
6,2024-08-05,Go consider century price.,1287.58,Food,Stressed,IMPULSIVE_SPENDER
6,2024-08-06,Forget once hope security.,991.08,Travel,Happy,IMPULSIVE_SPENDER
6,2024-08-07,Door end fire.,14431.24,Travel,Stressed,IMPULSIVE_SPENDER
6,2024-08-09,Create physical share out cold.,142.78,Other,Happy,IMPULSIVE_SPENDER
6,2024-08-10,Expert movement reach man.,440.72,Other,Neutral,IMPULSIVE_SPENDER
6,2024-08-11,Open million house enough.,2319.3,Leisure,Stressed,IMPULSIVE_SPENDER
6,2024-08-12,Door end fire.,1360.2,Travel,Happy,IMPULSIVE_SPENDER
6,2024-08-12,Discussion detail training fund.,426.85,Other,Sad,IMPULSIVE_SPENDER
6,2024-08-13,Your less social form.,6375.44,Food,Sad,IMPULSIVE_SPENDER
6,2024-08-13,Sign wall.,4275.36,Leisure,Excited,IMPULSIVE_SPENDER
6,2024-08-15,Best physical always small almost.,887.97,Leisure,Happy,IMPULSIVE_SPENDER
6,2024-08-15,Should page camera.,3743.84,Education,Excited,IMPULSIVE_SPENDER
6,2024-08-15,Option goal avoid.,2897.7,Leisure,Stressed,IMPULSIVE_SPENDER
6,2024-08-16,Real know our any.,2142.22,Other,Happy,IMPULSIVE_SPENDER
6,2024-08-16,Option oil commercial.,1076.97,Education,Happy,IMPULSIVE_SPENDER
6,2024-08-17,Listen against coach.,2733.24,Food,Happy,IMPULSIVE_SPENDER
6,2024-08-18,Professor beat window.,1780.37,Leisure,Stressed,IMPULSIVE_SPENDER
6,2024-08-18,What strong line.,100.17,Leisure,Stressed,IMPULSIVE_SPENDER
6,2024-08-18,Since him four.,874.38,Education,Excited,IMPULSIVE_SPENDER
6,2024-08-19,Company left nothing trip.,1183.51,Leisure,Stressed,IMPULSIVE_SPENDER
6,2024-08-20,Road product wait.,1725.25,Education,Happy,IMPULSIVE_SPENDER
6,2024-08-20,Past feeling nature.,2747.0,Food,Sad,IMPULSIVE_SPENDER
6,2024-08-20,Strategy face make.,251.99,Other,Neutral,IMPULSIVE_SPENDER
6,2024-08-20,Ever day.,382.12,Leisure,Stressed,IMPULSIVE_SPENDER
6,2024-08-20,Nearly care base.,1992.28,Travel,Happy,IMPULSIVE_SPENDER
6,2024-08-20,Have including none.,2309.46,Other,Stressed,IMPULSIVE_SPENDER
6,2024-08-21,Leader operation mean white.,1159.39,Education,Stressed,IMPULSIVE_SPENDER
6,2024-08-21,Base player data whose.,3328.84,Leisure,Happy,IMPULSIVE_SPENDER
6,2024-08-22,Across nothing.,3661.05,Food,Neutral,IMPULSIVE_SPENDER
6,2024-08-22,Mr suggest issue.,1145.29,Food,Neutral,IMPULSIVE_SPENDER
6,2024-08-22,Peace wind guess.,1910.49,Other,Sad,IMPULSIVE_SPENDER
6,2024-08-23,Reach under.,618.35,Other,Stressed,IMPULSIVE_SPENDER
6,2024-08-23,Since him four.,4671.85,Education,Excited,IMPULSIVE_SPENDER
6,2024-08-24,Heavy staff hotel box.,623.8,Leisure,Neutral,IMPULSIVE_SPENDER
6,2024-08-24,Arrive society.,2300.08,Leisure,Stressed,IMPULSIVE_SPENDER
6,2024-08-25,Seven here sell story.,2111.85,Other,Sad,IMPULSIVE_SPENDER
6,2024-08-25,Choice father why often.,1261.84,Food,Happy,IMPULSIVE_SPENDER
6,2024-08-25,Whether century quality.,886.73,Travel,Happy,IMPULSIVE_SPENDER
6,2024-08-28,Star executive fear.,11497.99,Other,Happy,IMPULSIVE_SPENDER
6,2024-08-29,Go consider century price.,1349.18,Food,Stressed,IMPULSIVE_SPENDER
6,2024-08-29,View know develop after.,7781.73,Food,Sad,IMPULSIVE_SPENDER
6,2024-08-31,Former able public trade.,4258.82,Food,Stressed,IMPULSIVE_SPENDER
6,2024-08-31,So draw food company.,2151.94,Travel,Stressed,IMPULSIVE_SPENDER
6,2024-09-02,Finish without.,150.69,Other,Happy,IMPULSIVE_SPENDER
6,2024-09-04,Really society live camera.,59.72,Travel,Neutral,IMPULSIVE_SPENDER
6,2024-09-04,Yourself successful defense subject.,1332.73,Leisure,Neutral,IMPULSIVE_SPENDER
6,2024-09-04,Quickly new another general poor.,496.3,Travel,Stressed,IMPULSIVE_SPENDER
6,2024-09-04,Affect marriage present a.,5900.51,Education,Stressed,IMPULSIVE_SPENDER
6,2024-09-04,Lawyer writer health.,4400.63,Education,Neutral,IMPULSIVE_SPENDER
6,2024-09-05,Huge response long.,36.69,Travel,Stressed,IMPULSIVE_SPENDER
6,2024-09-05,Space moment travel these least.,988.44,Other,Sad,IMPULSIVE_SPENDER
6,2024-09-05,Bed report item.,2843.74,Leisure,Stressed,IMPULSIVE_SPENDER
6,2024-09-06,City usually ever.,2058.01,Leisure,Stressed,IMPULSIVE_SPENDER
6,2024-09-07,Brother let.,3952.25,Leisure,Neutral,IMPULSIVE_SPENDER
6,2024-09-08,Could gun.,6075.63,Leisure,Neutral,IMPULSIVE_SPENDER
6,2024-09-09,Network fact talk.,357.86,Leisure,Happy,IMPULSIVE_SPENDER
6,2024-09-09,Much section investment on gun.,3505.94,Other,Excited,IMPULSIVE_SPENDER
6,2024-09-10,He participant right.,360.76,Leisure,Sad,IMPULSIVE_SPENDER
6,2024-09-13,By two bad fall pick.,2873.1,Food,Stressed,IMPULSIVE_SPENDER
6,2024-09-13,Industry impact certainly.,7754.91,Other,Sad,IMPULSIVE_SPENDER
6,2024-09-14,Above others.,5879.92,Food,Happy,IMPULSIVE_SPENDER
6,2024-09-15,Heart determine likely.,11416.49,Other,Stressed,IMPULSIVE_SPENDER
6,2024-09-15,Cost attorney.,1037.89,Travel,Happy,IMPULSIVE_SPENDER
6,2024-09-15,Success here television key.,1869.67,Other,Stressed,IMPULSIVE_SPENDER
6,2024-09-17,Democratic thousand.,7877.86,Travel,Neutral,IMPULSIVE_SPENDER
6,2024-09-18,Recent couple cost girl run.,5324.57,Leisure,Excited,IMPULSIVE_SPENDER
6,2024-09-18,As throughout individual list manager.,1386.65,Other,Neutral,IMPULSIVE_SPENDER
6,2024-09-19,Past feeling nature.,323.58,Food,Stressed,IMPULSIVE_SPENDER
6,2024-09-20,Democrat hundred.,341.69,Other,Happy,IMPULSIVE_SPENDER
6,2024-09-20,Skin name door production back.,1196.26,Food,Stressed,IMPULSIVE_SPENDER
6,2024-09-21,Ago race quite hour.,1041.87,Food,Happy,IMPULSIVE_SPENDER
6,2024-09-21,Nothing behavior sort recognize.,4717.43,Education,Sad,IMPULSIVE_SPENDER
6,2024-09-22,Member box.,2266.95,Leisure,Excited,IMPULSIVE_SPENDER
6,2024-09-23,Beyond family movement hospital back.,1839.67,Other,Neutral,IMPULSIVE_SPENDER
6,2024-09-23,Value thing these.,1890.8,Education,Excited,IMPULSIVE_SPENDER
6,2024-09-23,Wear use edge this draw.,3500.52,Leisure,Stressed,IMPULSIVE_SPENDER
6,2024-09-25,Memory challenge lawyer business.,1220.33,Food,Stressed,IMPULSIVE_SPENDER
6,2024-09-26,Majority none little admit former.,2476.81,Leisure,Stressed,IMPULSIVE_SPENDER
6,2024-09-26,Quite everyone as generation.,2352.97,Other,Happy,IMPULSIVE_SPENDER
6,2024-09-27,People newspaper stay.,120.89,Other,Sad,IMPULSIVE_SPENDER
